0.05972632066, 1.864795137, 58.72552024, 0.7152637682, 1.615193267, 705.0450817, 0.9186068255, 248.9919343, 3.207015428, 1
0.07176448796, 2.357336597, 39.95123906, 0.6796664627, 2.041393937, 1069.53422, 0.9608446348, 296.6745488, 3.001954386, 1
0.09160423884, 1.726400864, 42.09523809, 0.6788720155, 1.494815138, 941.5587906, 0.9646042388, 379.9878005, 2.99713711, 1
0.07998518046, 1.855604793, 44.34817351, 0.6897939304, 1.60682286, 894.10888, 0.9529851805, 332.9492046, 3.059880025, 1
0.2024220538, 1.886524775, 20.86116816, 0.655, 1.633435835, 2490.508387, 0.99, 834.353499, 2.86, 1
0.1803259387, 2.578163015, 16.72844766, 0.6433181215, 2.232501992, 2591.553376, 0.998344199, 740.1740535, 2.793246408, 1
0.1629220661, 1.681897019, 28.40299288, 0.655, 1.456131379, 1822.216114, 0.99, 671.7917451, 2.86, 1
0.06233544708, 2.250682963, 55.54292912, 0.6933770488, 1.949427472, 928.7631423, 0.9348561712, 254.8964867, 3.08198113, 1
0.07872564376, 1.869610841, 44.59239768, 0.6909778949, 1.618964794, 888.965184, 0.9517256438, 327.8500962, 3.066681524, 1
0.08500478715, 3.187190971, 23.50252806, 0.627336132, 2.759907645, 1628.524353, 1.009759906, 343.4439962, 2.701920754, 1
0.07527786636, 2.84524986, 35.56493229, 0.6518044293, 2.463986687, 1354.345185, 0.981919514, 305.1287613, 2.84274247, 1
0.09225356753, 2.650697806, 29.5349923, 0.6463711683, 2.290010174, 1503.330356, 0.9961257926, 282.507275, 2.810527221, 2
0.1798775986, 2.527043524, 15.4964304, 0.651067863, 2.18315953, 2779.206759, 0.9895185645, 556.4420924, 2.835580033, 2
0.07232637063, 2.639593377, 42.36949933, 0.6901871297, 2.280336721, 1174.986805, 0.9540107253, 227.2319061, 3.061924923, 2
0.04574225879, 2.631685793, 54.16786134, 0.7065209468, 2.273694901, 764.3256219, 0.9349726781, 144.6749367, 3.155118395, 2
0.04178841751, 2.598892169, 60.73681976, 0.7172195762, 2.245552854, 689.3072981, 0.9210179441, 131.8737941, 3.215588909, 2
0.05024548364, 2.66496393, 46.94978558, 0.6947111957, 2.302252734, 848.2726958, 0.9502888043, 159.2130572, 3.088267174, 2
0.1146466142, 2.587643378, 33.41407965, 0.6810642029, 2.235482331, 1800.277273, 0.9616131642, 357.590927, 3.00870785, 2
0.05153231222, 2.526, 54.49950504, 0.7050255116, 2.183, 817.7524803, 0.9336054405, 161.8458396, 3.142874158, 2
0.03882698517, 2.574329701, 65.65697828, 0.7252328636, 2.224474424, 633.1184746, 0.91056583, 122.2857214, 3.260881403, 2
0.05337609286, 2.568881031, 59.58728022, 0.7084590756, 2.219798615, 859.8269138, 0.9264944947, 165.0044598, 3.164486319, 2
0.07914888945, 2.667, 33.366622, 0.6594383549, 2.304, 1303.587052, 0.9849786673, 244.4259048, 2.885957774, 2
0.05541788698, 2.622063408, 43.91115075, 0.6886260153, 2.265437393, 914.9115063, 0.9563739847, 175.0801651, 3.051756092, 2
0.06276553262, 2.526, 41.86840948, 0.6832198484, 2.183, 996.6811618, 0.9600365473, 197.2602189, 3.0173264, 2
0.08315606286, 2.59503045, 30.4683269, 0.6549273158, 2.242238897, 1341.926157, 0.9895831065, 257.271647, 2.857397138, 2
0.03862166569, 2.572626757, 65.99809849, 0.725788434, 2.223013032, 629.2228393, 0.909841173, 121.6209694, 3.264021584, 2
0.06881746916, 3.001323702, 32.94138144, 0.7025192983, 2.556771033, 1315.205125, 0.933907428, 286.8331644, 3.130642778, 3
0.04622272482, 2.526, 63.66532165, 0.7282046634, 2.152, 724.2323558, 0.8886681745, 191.1050907, 3.277772752, 3
0.05783925962, 2.90127322, 50.38815188, 0.7169114661, 2.4715947, 1097.849354, 0.9068142231, 240.0633356, 3.211718071, 3
0.06682080712, 2.54841331, 37.35643476, 0.6933121436, 2.171075157, 1064.481097, 0.9488728249, 279.0521296, 3.081329507, 3
0.0530614103, 2.645417057, 45.32174958, 0.7249587563, 2.253631538, 871.7188276, 0.9007149361, 220.2444676, 3.260201666, 3
0.04593832132, 2.740848571, 64.27416668, 0.7340488173, 2.334971929, 825.9033928, 0.8782519712, 189.5200506, 3.309305765, 3
0.05616059409, 2.623567812, 43.52763208, 0.7178306336, 2.235036435, 915.1368429, 0.9115620793, 233.4903791, 3.219912277, 3
0.05777901148, 2.612157969, 42.59073025, 0.7141082736, 2.225325931, 937.8100614, 0.9172265402, 240.4074951, 3.198872851, 3
0.05149735021, 2.656443681, 46.22718396, 0.7285560945, 2.263015899, 849.8071277, 0.8952407257, 213.5596748, 3.280534447, 3
0.04683339994, 2.64467547, 52.75857252, 0.7359582501, 2.2530004, 770.702306, 0.8820834998, 193.6497008, 3.3221662, 3
0.06285204867, 2.576393057, 39.65394903, 0.7024402881, 2.194887708, 1008.880776, 0.9349821703, 262.089656, 3.132923367, 3
0.05130774391, 2.69023425, 46.1104458, 0.7299512012, 2.291790525, 862.6312569, 0.8930514025, 212.6969877, 3.288230305, 3
0.06390463853, 2.568972298, 39.04460475, 0.7000193314, 2.188572169, 1023.627034, 0.9386662349, 266.5884251, 3.119239699, 3
0.1482358614, 2.610855819, 21.22772446, 0.6817872998, 2.224217718, 2451.908469, 0.9660181432, 618.9798321, 3.015927427, 3
0.05819835322, 2.526, 49.48767458, 0.706947923, 2.152, 918.0339501, 0.9245950597, 242.2440178, 3.158016468, 3
0.07049498001, 2.540933096, 35.66998685, 0.7145641048, 2.15760311, 1127.355223, 0.9231772546, 295.0269205, 3.196231897, 4
0.06477478584, 2.544456188, 38.41337877, 0.7185707394, 2.160576499, 1032.392178, 0.917382101, 270.9173441, 3.219162647, 4
0.04424659372, 2.619280571, 56.65243844, 0.7432142979, 2.223726156, 721.7830166, 0.8729251469, 182.8105734, 3.361224559, 4
0.04739060583, 2.645357378, 51.42912468, 0.7354467385, 2.245734241, 782.9303533, 0.887720498, 196.8051261, 3.316838506, 4
0.07233713276, 2.667, 36.5745507, 0.7133640071, 2.264, 1210.154503, 0.9223371328, 302.5397426, 3.190651469, 4
0.05727737562, 2.667, 43.66679272, 0.7239058371, 2.264, 956.3343442, 0.9072773756, 239.0839499, 3.250890498, 4
0.1567066045, 2.832337329, 15.51857458, 0.6851182427, 2.404741693, 2804.933416, 0.956832121, 653.8653428, 3.025343032, 4
0.1535960319, 2.823267949, 15.9589642, 0.6856054408, 2.397021477, 2743.028524, 0.9564573532, 640.9875722, 3.028341174, 4
0.0529083911, 2.642877462, 45.38523469, 0.726947018, 2.243641262, 872.7961494, 0.9034216366, 220.7224943, 3.268024272, 4
0.09436071694, 2.642904881, 25.86406179, 0.6979304094, 2.243664404, 1571.453195, 0.944873379, 395.3859603, 3.102215358, 4
0.07817613792, 2.573752589, 32.513962, 0.7092105705, 2.185301831, 1270.287606, 0.9301601254, 327.3273533, 3.16597279, 4
0.04016462504, 2.585424243, 63.43402911, 0.7532991617, 2.195152375, 642.3935281, 0.8537158826, 164.6410104, 3.418852352, 4
0.04113393799, 2.593463839, 61.8236582, 0.7509043885, 2.201937566, 661.2455246, 0.8582773552, 168.9555934, 3.405167934, 4
0.096876272, 2.653653162, 24.83047358, 0.6961771438, 2.252735648, 1618.263101, 0.9471602473, 405.9642505, 3.092305595, 4
0.0469116027, 2.555276656, 64.58353875, 0.7550120387, 2.169708667, 746.6774614, 0.846992662, 192.2065289, 3.428640221, 4
0.1201070905, 2.266334055, 32.85271414, 0.6956740482, 1.910407405, 1800.432447, 0.9379161719, 369.004496, 3.090419141, 5
0.09557352712, 2.577531594, 26.67477256, 0.6938409126, 2.172615826, 1570.166706, 0.9506105121, 301.4199302, 3.078899307, 5
0.09889594782, 2.664676547, 24.40041586, 0.6883347497, 2.24605555, 1664.446719, 0.9580225931, 312.1686809, 3.04758006, 5
0.08173014735, 2.019333318, 38.18618131, 0.7011746316, 1.702571416, 1043.17365, 0.9452380526, 258.2545653, 3.118254132, 5
0.06158263626, 2.237315374, 53.67193336, 0.7279843092, 1.886475939, 825.9458347, 0.9028817998, 193.481821, 3.27133891, 5
0.07027268575, 2.0042954, 44.93677446, 0.7298182856, 1.689681771, 882.7835097, 0.9022725716, 220.1298618, 3.282955142, 5
0.1472755306, 2.375888827, 23.33858553, 0.6617420084, 2.002853749, 2263.446292, 0.9829618106, 453.0377205, 2.896735501, 5
0.06970015937, 2.603234664, 46.96832457, 0.7236311506, 2.194636102, 1153.986682, 0.9057316287, 218.7857336, 3.248028757, 5
0.09841344592, 2.606710945, 24.84340133, 0.6880265938, 2.19723027, 1625.626125, 0.9590667329, 310.7331525, 3.045599603, 5
0.07679640559, 2.198006137, 39.94280044, 0.7228601005, 1.852835756, 1088.345767, 0.9107802543, 240.8437982, 3.243910375, 5
0.03546213583, 2.48790931, 73.27517849, 0.7658275272, 2.097847403, 535.8297764, 0.843620788, 109.2093155, 3.487689321, 5
0.05234612687, 2.226704037, 59.13632576, 0.7509298881, 1.877362343, 697.0470614, 0.8684501866, 162.7613624, 3.403269366, 5
0.09077600396, 2.31648815, 31.08408994, 0.692968468, 1.952832127, 1345.826192, 0.95457412, 286.8234665, 3.07255528, 5
0.0918663577, 2.502601836, 29.29428095, 0.6995701745, 2.109481607, 1475.040738, 0.9427468194, 289.460377, 3.111477463, 5
0.04177668684, 2.390219492, 67.98729919, 0.7602558646, 2.015386795, 596.1244524, 0.8529068924, 129.2375855, 3.456116566, 5
